5000 10000
1769 3682 292
1769 3581 98
1769 4740 125
1769 2504 285
1770 4062 247
1770 3836 249
1770 3001 117
1770 4235 171
1771 2748 97
1771 2505 54
1771 2019 188
1771 4368 275
1771 3889 187
1772 4204 184
1772 4995 2
1772 3537 275
1772 4676 152
1773 2705 223
1774 4280 60
1775 4674 200
1775 4038 136
1777 3971 79
1777 2925 293
1778 3552 274
1778 2052 296
1779 3207 7
1779 3372 227
1779 4218 15
1780 4946 32
1780 2406 6
1781 2539 178
1781 2126 112
1781 2679 57
1782 4833 80
1782 4571 56
1782 4956 280
1782 2141 8
1782 2907 227
1782 3036 231
1782 2624 157
1782 3155 77
1783 2431 163
1784 2339 202
1785 2030 255
1785 2756 216
1785 4107 32
1786 3385 213
1786 4663 205
1787 2083 281
1787 4971 295
1787 3136 26
1788 4318 206
1789 2608 74
1789 4679 92
1789 4313 231
1790 2767 278
1790 2717 75
1790 2110 108
1790 2738 71
1790 2719 295
1790 3107 174
1791 2536 73
1791 4987 92
1791 3071 241
1792 4447 273
1792 2209 123
1792 3724 288
1792 4925 4
1793 1894 164
1793 3672 240
1793 2190 127
1794 2252 223
1795 1808 159
1795 3904 130
1795 4081 82
1795 3503 141
1795 3316 224
1795 3558 275
1796 1887 175
1797 3168 43
1797 3319 191
1799 2930 268
1799 2248 100
1799 3824 242
1799 1866 38
1799 2934 91
1800 2809 184
1800 4747 210
1800 3201 179
1800 2574 196
1800 2463 90
1801 4769 35
1801 3776 83
1803 2987 123
1804 4997 60
1804 4355 104
1805 3924 288
1805 4484 38
1805 1985 226
1806 2056 286
1807 2613 171
1807 1857 13
1807 4754 115
1807 2406 155
1808 2830 85
1809 1863 142
1809 4184 127
1809 4295 91
1810 2097 5
1810 2406 121
1811 3211 19
1812 3942 140
1812 2900 195
1812 4280 268
1813 4639 208
1813 4216 166
1813 2751 110
1813 3097 184
1814 3617 247
1814 4522 231
1815 2618 168
1815 4150 0
1815 4721 200
1816 3260 276
1816 4635 218
1816 2388 24
1817 2207 252
1817 3160 84
1818 2826 270
1818 3781 206
1819 3936 216
1819 2693 78
1819 3607 147
1819 4121 16
1820 2350 222
1820 2933 227
1820 4379 213
1821 2275 180
1821 4956 118
1821 2881 56
1822 3959 65
1822 4874 286
1822 4590 27
1822 2221 123
1823 4622 259
1823 4122 188
1824 4887 44
1825 2541 122
1825 3733 24
1825 3704 282
1825 2665 126
1826 2441 83
1826 1882 233
1826 4057 293
1827 4863 137
1827 3127 216
1827 2868 132
1827 2933 92
1828 4283 58
1829 3953 95
1829 2771 150
1829 3045 93
1829 3433 107
1830 1913 46
1830 4194 264
1830 2585 214
1830 3162 85
1830 4874 85
1830 4628 59
1830 2195 191
1830 2219 159
1831 4948 295
1831 2116 123
1831 3659 165
1831 4219 245
1831 4839 257
1832 4472 274
1832 3003 173
1832 1940 273
1832 4944 299
1832 3090 99
1832 2469 66
1833 2497 142
1833 3878 180
1833 4209 24
1833 3877 153
1833 2312 189
1834 3054 175
1834 3419 37
1835 4892 44
1835 2640 72
1836 2322 180
1836 4929 88
1836 4189 134
1838 3054 6
1838 2792 271
1839 1898 6
1839 4034 152
1839 4110 244
1840 4276 81
1840 3093 77
1840 2627 225
1840 3796 73
1841 3842 42
1841 3375 127
1842 3989 132
1842 4994 3
1842 4144 104
1843 2581 170
1843 4032 188
1844 2537 136
1844 2879 162
1844 4473 284
1844 3745 122
1844 4845 225
1845 2511 29
1845 2490 156
1845 3143 44
1845 2723 53
1846 2419 180
1846 2509 137
1847 3669 87
1847 3503 214
1848 4985 143
1848 4455 19
1848 2727 169
1848 2177 4
1848 3275 288
1848 2669 1
1849 2957 73
1849 2332 86
1849 3718 258
1849 3759 283
1850 4334 178
1850 4988 17
1850 3027 114
1851 4270 277
1851 4734 169
1851 2683 166
1851 2860 102
1851 4573 240
1852 2027 167
1852 2835 252
1853 3563 160
1853 2545 239
1853 2238 144
1854 4695 23
1854 2589 93
1855 2667 81
1855 4665 154
1855 3901 281
1856 3310 268
1856 3386 59
1856 2223 26
1856 2371 68
1856 3089 188
1856 4248 2
1857 3115 37
1857 1925 77
1857 2099 139
1857 4943 11
1857 3054 27
1857 2184 246
1857 2863 81
1857 1872 252
1858 4227 190
1859 3836 164
1859 3615 29
1859 1865 203
1860 4426 149
1860 3776 204
1860 4236 218
1860 2787 8
1860 3467 162
1861 2097 239
1861 4766 69
1862 1954 79
1862 1900 191
1862 4990 218
1862 2447 183
1862 4598 255
1863 2006 160
1863 4072 120
1864 2751 280
1864 3186 40
1864 4482 295
1865 1916 70
1865 4705 164
1866 3426 285
1866 2194 268
1866 2186 22
1867 3646 84
1867 3992 69
1867 2515 222
1867 2469 300
1867 2018 140
1868 4195 274
1868 2653 32
1868 4572 199
1869 3014 46
1869 4228 42
1869 1947 62
1870 1944 300
1870 3846 3
1870 4886 155
1873 3482 221
1873 2498 81
1873 2837 219
1874 1974 183
1875 3438 200
1875 2895 99
1876 3731 299
1876 3725 255
1877 1925 212
1877 2841 222
1877 4153 172
1878 4894 18
1878 2005 76
1878 3783 73
1879 2638 14
1879 2897 48
1879 2917 195
1879 4252 52
1880 3920 257
1880 3066 104
1882 4257 34
1882 4456 119
1883 4914 4
1883 2515 179
1883 4228 239
1883 2034 44
1883 2613 297
1884 2611 133
1884 4347 23
1884 2510 169
1885 4953 92
1885 4471 80
1886 2848 88
1886 2835 76
1887 3631 36
1887 3268 85
1887 3172 31
1887 1995 162
1888 3634 128
1888 3576 210
1889 4902 38
1889 4750 23
1889 2133 236
1889 3197 2
1890 2064 34
1890 3002 108
1890 1899 117
1890 1981 101
1891 2275 163
1892 3236 121
1894 4634 83
1894 4990 99
1895 2456 89
1895 4027 299
1896 4368 263
1897 4685 294
1897 2415 51
1897 2840 175
1897 4409 258
1898 2839 246
1898 4375 221
1899 3280 224
1899 2469 90
1900 3711 250
1900 4764 274
1900 1951 232
1900 4449 199
1901 3941 272
1901 4079 15
1901 2347 67
1902 2643 29
1903 4362 270
1903 2597 259
1904 3120 238
1904 4933 152
1905 2055 75
1905 2245 198
1905 2134 143
1906 1964 126
1906 4759 10
1906 2151 120
1906 2181 290
1907 2323 107
1907 1946 150
1908 3130 194
1908 1939 144
1908 4817 86
1908 3008 248
1908 4997 282
1908 3917 215
1909 2332 289
1909 4720 181
1910 4802 177
1910 3389 3
1912 2596 239
1912 2782 177
1912 2569 10
1912 4592 141
1913 2947 165
1914 4946 191
1914 2019 93
1914 4957 25
1915 3999 276
1915 2972 261
1915 3956 98
1915 4803 16
1916 4058 232
1917 2047 285
1918 3266 198
1918 2128 131
1918 3730 261
1919 3747 244
1919 3436 256
1920 2073 104
1920 4049 195
1920 2059 214
1920 2423 107
1920 2223 175
1921 3599 48
1921 4382 248
1921 4657 183
1921 4122 278
1921 2886 69
1922 2139 227
1924 2522 242
1925 2906 210
1925 3529 115
1925 3759 6
1925 3112 212
1925 4025 294
1926 2784 291
1926 3592 3
1926 3488 231
1926 3557 33
1927 2917 156
1927 3082 3
1928 4558 153
1929 4670 188
1929 2935 279
1929 4648 297
1929 3157 278
1929 2472 294
1929 4408 95
1930 3053 104
1930 3730 77
1930 3133 224
1930 4506 162
1931 4847 1
1931 2062 107
1932 2081 29
1932 4325 106
1932 2947 268
1932 4150 73
1933 2623 162
1933 2028 136
1934 2907 197
1934 1944 282
1934 2264 226
1934 3785 154
1934 4683 57
1935 4164 60
1935 3301 221
1935 3420 239
1935 3923 108
1936 4937 10
1936 4731 240
1937 3223 272
1937 3347 142
1937 2559 14
1938 4635 229
1938 4187 16
1938 3183 298
1939 4962 294
1939 3378 17
1939 4409 70
1939 3072 41
1940 4836 192
1940 2178 260
1940 4694 12
1940 4621 32
1941 4281 161
1941 4973 183
1941 4359 75
1942 4910 32
1942 4614 234
1942 4206 258
1942 4095 267
1943 4628 12
1943 4444 200
1943 4964 108
1943 4378 157
1945 2826 224
1945 2376 10
1945 2993 27
1946 2809 55
1946 3782 168
1946 2365 31
1946 2051 125
1946 3931 295
1946 4349 130
1947 4259 6
1947 2060 234
1948 3189 209
1948 2259 218
1948 2071 160
1949 4363 104
1949 2718 22
1949 3023 109
1949 3957 181
1949 2705 68
1949 3512 10
1949 2811 252
1950 2733 180
1950 4210 159
1950 3241 219
1950 2439 13
1950 4748 180
1950 4489 52
1950 3234 22
1950 4615 258
1952 4291 121
1952 4211 77
1952 3759 204
1952 3211 81
1953 3231 58
1953 4488 66
1953 2009 140
1953 4059 183
1954 4092 114
1954 3396 45
1955 2184 210
1955 3780 16
1955 3268 276
1955 3790 165
1956 2525 68
1956 2627 279
1956 2819 124
1956 1964 167
1957 2987 7
1957 3380 210
1958 3734 237
1958 4936 18
1958 4784 32
1958 4761 12
1958 3354 280
1959 4929 59
1959 4277 110
1960 2372 67
1960 3228 300
1960 2047 296
1961 2972 253
1961 4369 185
1962 2107 262
1962 3620 198
1962 4812 50
1962 2848 190
1963 3445 136
1964 4179 205
1964 2153 95
1964 4608 123
1965 2976 141
1966 2425 142
1966 2741 75
1966 4654 67
1967 2332 183
1967 3559 88
1967 4348 161
1967 2355 265
1968 4190 64
1969 3510 205
1969 4040 32
1969 3722 263
1969 4777 271
1969 2982 269
1969 2329 260
1970 2330 69
1970 3883 90
1970 3475 293
1970 3438 137
1972 3786 295
1972 2510 49
1973 2962 259
1973 3670 11
1974 3425 137
1975 3836 173
1975 2934 214
1976 2447 49
1976 3344 165
1976 2605 37
1977 2376 138
1977 3540 245
1977 4775 110
1978 2469 26
1979 3410 176
1979 3704 73
1979 2586 210
1979 4945 121
1980 3057 145
1980 2077 221
1980 3370 20
1980 2783 97
1982 2684 242
1982 2841 82
1982 3402 134
1982 3676 150
1983 3436 199
1983 2593 272
1983 3869 32
1983 2940 224
1984 2936 136
1985 4831 158
1986 2216 28
1986 4114 285
1986 4758 36
1986 4052 72
1986 3551 157
1987 3019 5
1987 2444 38
1987 4259 122
1987 3975 136
1987 2297 142
1988 3652 249
1989 2328 274
1989 2855 33
1990 3868 248
1991 3972 142
1992 4729 13
1992 2991 172
1992 3342 290
1993 3594 265
1993 4701 57
1993 2678 130
1994 3358 240
1994 4043 153
1995 2420 25
1995 2403 170
1996 3013 240
1997 2867 40
1998 2521 259
1999 3282 194
1999 3206 226
1999 3970 151
1999 4164 93
1999 3581 230
2001 4623 245
2002 2780 66
2002 4617 259
2002 3294 58
2004 4911 109
2004 3142 94
2005 3349 128
2006 2059 208
2006 3992 4
2006 3400 90
2006 2887 292
2006 2635 251
2007 4663 231
2007 4220 0
2007 4802 185
2008 4440 116
2008 4519 259
2009 3097 214
2009 2434 245
2009 2590 262
2009 3640 206
2010 4266 71
2010 4917 53
2011 3573 16
2011 2963 47
2011 3296 105
2012 3365 175
2012 2756 53
2012 2078 101
2012 3812 67
2012 3246 123
2013 2554 11
2013 4479 15
2013 4112 229
2014 4498 170
2014 2701 114
2015 4364 263
2016 2393 185
2017 2833 287
2017 2056 165
2018 3116 141
2019 4436 188
2019 3582 133
2019 3775 213
2020 2714 270
2020 2660 27
2020 3102 115
2020 3547 290
2020 2829 292
2020 3203 128
2021 2231 197
2021 4484 260
2021 3859 10
2022 4966 296
2023 4975 147
2023 3184 68
2023 3668 114
2024 4152 161
2024 3733 13
2024 3094 60
2025 4634 63
2025 2759 87
2026 3458 76
2026 3962 161
2026 2872 48
2026 4388 189
2027 4478 73
2027 2523 126
2027 2832 23
2028 3466 173
2029 2541 235
2029 2703 123
2031 3648 171
2032 4200 123
2032 4692 97
2033 4503 70
2034 2481 248
2034 2406 132
2034 4302 96
2034 3477 255
2035 4403 241
2035 3189 152
2035 3853 15
2035 4598 108
2036 4830 193
2036 4873 56
2036 3281 140
2037 3054 135
2037 2584 53
2038 4556 92
2038 3139 163
2038 2652 256
2038 4656 28
2038 2523 36
2038 4001 19
2039 4007 17
2039 2909 121
2040 2874 101
2040 2927 136
2040 3562 295
2040 3471 33
2041 2528 38
2041 2097 151
2042 4713 222
2043 3496 122
2043 4900 238
2043 4881 167
2043 2757 200
2043 3736 37
2043 4348 53
2044 4928 116
2045 2390 42
2045 3943 227
2045 2915 160
2045 4539 116
2045 4315 222
2046 2400 167
2046 2892 169
2047 2271 235
2047 2430 218
2047 4128 220
2048 3914 271
2049 2605 77
2049 4835 189
2050 4638 65
2050 2254 219
2050 4656 249
2050 3615 163
2050 2991 145
2050 3974 31
2051 3144 143
2051 2632 288
2051 3894 47
2051 2451 29
2052 3670 70
2052 4897 77
2052 4232 56
2052 3483 128
2053 3290 99
2054 4359 45
2054 2873 142
2054 4538 184
2054 2133 92
2054 3846 55
2054 3213 10
2054 3296 245
2054 2318 292
2055 4718 192
2055 2899 192
2055 4365 171
2056 3742 189
2056 2610 261
2057 3076 158
2058 4772 35
2058 4156 295
2058 3296 63
2058 2158 139
2059 4220 55
2059 4012 91
2060 2548 162
2061 4559 94
2061 2373 215
2061 4075 31
2062 2730 88
2062 3386 131
2063 3717 24
2063 4906 221
2063 4079 104
2064 3241 155
2064 2805 21
2065 4155 240
2065 2383 262
2066 4346 252
2066 2509 185
2066 3510 210
2067 3860 114
2067 2105 76
2067 2501 258
2067 2410 6
2067 4406 222
2068 3664 92
2068 2157 76
2068 2562 137
2068 3614 90
2068 4925 296
2069 2183 51
2069 3381 157
2069 2681 176
2070 3683 83
2070 2124 218
2071 3804 138
2071 3203 218
2072 4456 117
2072 3138 260
2073 3960 278
2073 2150 5
2074 3157 168
2074 2190 279
2074 2788 26
2075 4643 136
2075 4797 203
2075 2686 48
2076 4298 35
2076 3259 130
2077 2904 90
2077 2882 98
2077 3476 3
2077 4227 210
2078 4454 246
2078 2898 288
2078 2446 112
2078 4006 118
2079 3790 109
2079 3445 210
2079 3228 295
2080 2434 294
2080 3308 239
2081 2748 285
2082 2875 276
2082 2125 260
2082 2882 246
2082 3384 68
2083 2444 62
2083 3115 219
2083 2959 144
2083 4044 295
2084 2378 274
2084 2778 298
2085 3732 215
2085 3432 47
2086 2595 71
2086 2169 276
2087 4080 81
2087 2841 167
2088 2662 258
2088 2176 172
2089 4690 69
2091 3075 295
2091 2752 123
2092 2438 246
2093 3434 61
2093 3852 220
2093 4268 185
2093 3765 189
2094 4878 261
2094 4450 158
2095 4309 62
2096 4844 253
2096 3006 243
2097 2489 139
2098 3264 168
2098 4401 265
2098 2227 81
2099 2480 173
2100 4990 267
2101 2717 28
2102 4170 74
2102 2790 42
2102 4093 227
2103 4134 131
2104 2783 216
2104 2341 158
2104 4204 90
2105 3730 115
2105 3583 280
2106 3287 182
2106 2702 182
2107 3701 35
2108 4741 283
2108 2351 256
2108 3895 267
2108 2789 41
2109 4953 112
2110 4739 105
2111 3317 145
2111 4840 66
2111 3730 44
2111 2776 18
2112 4087 28
2113 2745 33
2113 4287 165
2114 4528 61
2114 2732 132
2114 2531 212
2114 4466 78
2114 2612 249
2114 2971 142
2115 3329 2
2115 3405 276
2116 3263 105
2116 3494 147
2116 4643 52
2117 4306 274
2117 3617 15
2119 2320 87
2119 4460 53
2120 3356 201
2121 3892 41
2122 4008 18
2123 3668 258
2124 4118 273
2125 4552 278
2125 3976 93
2127 4794 54
2128 4037 278
2130 4498 134
2131 4557 107
2131 2954 65
2131 4021 75
2131 3397 152
2132 3361 273
2132 2361 208
2133 3937 256
2133 2473 240
2133 3491 206
2133 4513 205
2133 3763 125
2134 3725 203
2134 2976 17
2135 4041 1
2135 2679 79
2135 3694 81
2136 3804 83
2136 3482 154
2136 4444 45
2136 3795 194
2137 4659 156
2137 2543 154
2137 3859 136
2137 2278 240
2138 3968 28
2138 3256 20
2140 3745 285
2141 2503 187
2141 4902 172
2141 2996 82
2141 3694 16
2141 3348 135
2142 4340 182
2142 4220 244
2142 2161 26
2143 4325 34
2143 4584 63
2143 4560 67
2144 2178 6
2144 4925 61
2144 3145 174
2145 3367 132
2145 3424 26
2145 2786 47
2145 4572 136
2146 2599 100
2146 2306 118
2146 4886 76
2147 4840 262
2147 4502 145
2147 4091 98
2149 4153 298
2149 3147 69
2150 3502 263
2150 3980 153
2152 3899 48
2152 4651 72
2153 4856 85
2154 3848 141
2154 2186 192
2155 2337 137
2156 2948 87
2157 2764 240
2157 3732 127
2157 4760 202
2158 3014 22
2158 3335 26
2158 3422 116
2158 2166 141
2158 2412 202
2160 3950 6
2161 3849 59
2161 4012 181
2161 3513 232
2161 4969 233
2162 3432 196
2162 4641 144
2162 2860 287
2162 2770 57
2162 3019 63
2163 4779 270
2163 3633 90
2164 2655 294
2164 2666 65
2164 2837 300
2164 2965 1
2165 2928 70
2166 2519 101
2167 3674 179
2167 4792 164
2167 4209 56
2167 3540 225
2168 4868 266
2168 2724 253
2169 4638 99
2169 2265 232
2169 2687 65
2170 3798 155
2170 4831 18
2171 4976 275
2171 2562 221
2171 2415 97
2171 2286 285
2172 2683 18
2172 3901 69
2172 4580 235
2173 4793 202
2173 2422 285
2174 2496 46
2174 3597 88
2175 3620 85
2175 4672 139
2175 2648 194
2176 2650 112
2177 3122 105
2177 2274 66
2177 3339 201
2177 2253 292
2177 3222 201
2178 3956 103
2178 4950 152
2178 4511 101
2178 4886 12
2179 2491 19
2180 3852 86
2180 2913 269
2181 3690 139
2181 4009 286
2181 4316 222
2181 3593 138
2182 4244 84
2183 3652 296
2183 2923 201
2183 3232 44
2183 4226 250
2184 2662 272
2184 4180 205
2184 3044 201
2185 3183 132
2185 4268 164
2186 4751 41
2186 2721 264
2187 2504 267
2188 3226 121
2188 2986 107
2189 2333 184
2190 2872 245
2190 2589 213
2190 3627 263
2191 3329 147
2192 3871 142
2193 3449 202
2193 4567 46
2193 2808 123
2193 3907 103
2193 2256 39
2193 4750 37
2194 2564 254
2194 3441 93
2195 2791 239
2196 4225 164
2196 2937 14
2196 4632 133
2196 3010 125
2198 4171 78
2198 4606 144
2199 2963 145
2200 2246 179
2200 3548 269
2200 4971 291
2201 3903 272
2201 4975 192
2201 3456 24
2202 4903 157
2202 4721 134
2202 3821 47
2203 4498 168
2204 4611 45
2205 4836 30
2205 2888 169
2205 3651 221
2205 2676 300
2206 4879 274
2206 4589 145
2207 3571 171
2207 2833 76
2207 2571 222
2209 3760 140
2209 4042 223
2210 3226 255
2210 2910 22
2210 3705 72
2210 3741 161
2210 4119 145
2211 3126 27
2212 4160 74
2212 3805 96
2213 4538 73
2214 3746 236
2214 4332 93
2214 4520 15
2215 2735 269
2215 4730 187
2215 3090 230
2216 4928 223
2216 4209 179
2217 3606 65
2217 2363 295
2218 2973 51
2218 2702 229
2218 4976 40
2218 4201 213
2219 2913 95
2219 4944 74
2220 3430 71
2220 3924 230
2220 3005 293
2220 4916 170
2221 3652 133
2221 2762 17
2222 4637 277
2222 3711 5
2223 4592 287
2223 3583 288
2223 2726 266
2224 3576 167
2224 2741 282
2224 4377 10
2224 3929 211
2224 3566 221
2225 4079 256
2225 4319 118
2225 3937 218
2225 4378 170
2226 2880 2
2226 3416 46
2227 2278 106
2228 3208 77
2229 2322 281
2229 4435 140
2229 4483 20
2230 3753 180
2230 3036 99
2230 3516 281
2231 2371 108
2231 4036 125
2231 2845 236
2231 3072 150
2232 3485 232
2233 4273 98
2233 4087 222
2233 3168 64
2234 3307 277
2234 2462 44
2234 4296 214
2235 3176 141
2235 4548 232
2235 4277 1
2236 3794 275
2236 3559 37
2238 2288 139
2239 2841 300
2239 4739 121
2240 3803 125
2240 4596 300
2241 3419 245
2241 3588 277
2242 4140 0
2242 2460 219
2242 3110 105
2242 4267 106
2243 3324 195
2243 3981 77
2243 3810 63
2244 4934 241
2244 2565 27
2245 3476 253
2245 4604 60
2246 3671 145
2246 2988 266
2247 2606 130
2248 4773 147
2248 3427 214
2248 4632 152
2248 2358 46
2248 2733 168
2248 2381 267
2248 2471 133
2248 2626 52
2249 2871 300
2249 3480 201
2249 3498 201
2249 4141 117
2250 3922 269
2250 2375 141
2251 3132 253
2251 2550 228
2251 4451 6
2252 4827 23
2252 4436 44
2253 3630 82
2253 3755 251
2253 2291 251
2253 3753 156
2254 2580 193
2256 2933 132
2256 4702 207
2257 2963 264
2257 4498 143
2257 4883 227
2257 3889 52
2258 3634 129
2258 2718 110
2258 3170 160
2259 2743 118
2259 3301 184
2259 4320 217
2259 4357 252
2260 4617 241
2260 4784 266
2261 4701 278
2264 3683 19
2264 3247 290
2265 2909 48
2265 4419 100
2266 4717 100
2266 2315 183
2267 2647 114
2267 4758 299
2267 4826 129
2267 4737 216
2268 3645 52
2269 3140 80
2269 2751 226
2269 4826 112
2270 4937 25
2270 2519 154
2271 4379 240
2271 2625 132
2273 4770 21
2274 4908 62
2274 3958 71
2274 3281 136
2275 4286 9
2275 4159 63
2276 4364 176
2276 4590 0
2277 2613 208
2277 2943 55
2277 3821 48
2278 2578 46
2278 3377 245
2279 3971 103
2279 2557 100
2280 4782 182
2281 4182 50
2282 4369 55
2283 4826 65
2283 3269 107
2283 4992 247
2283 2461 147
2284 3060 8
2284 4094 48
2286 4797 45
2286 4081 146
2287 4969 123
2287 3198 216
2287 3822 231
2287 2934 180
2288 2780 271
2288 4687 135
2288 4378 242
2288 4762 297
2289 3813 29
2289 4615 297
2290 2947 192
2290 3063 231
2290 2726 10
2291 3825 188
2291 2337 162
2293 3213 244
2293 3027 183
2294 4189 265
2294 4068 232
2294 3141 134
2295 4804 277
2296 3019 238
2297 4410 70
2297 2449 18
2297 2848 36
2298 3281 84
2299 3007 280
2299 3101 81
2299 3990 16
2300 2884 146
2300 2995 271
2300 3187 211
2301 2832 275
2301 3956 253
2301 4313 38
2302 2647 36
2302 4486 25
2303 4021 149
2303 3081 272
2304 2720 11
2305 3012 24
2305 4697 126
2306 3342 273
2307 3606 215
2307 3666 203
2307 3254 223
2307 2922 71
2308 2351 182
2308 2977 10
2308 2554 247
2309 2557 252
2310 3705 79
2310 4745 152
2311 4360 182
2311 3680 109
2311 4873 26
2312 2412 198
2312 3118 45
2312 2861 246
2313 4215 215
2314 4684 183
2314 4879 15
2315 3357 122
2315 4088 265
2315 4526 197
2316 4995 82
2318 4543 289
2319 4914 79
2319 2689 178
2320 4366 299
2321 2645 297
2322 4908 235
2322 3727 262
2323 3581 107
2323 4585 156
2323 4994 46
2323 3589 11
2324 4511 231
2324 3223 168
2325 4947 150
2325 3531 108
2326 3978 240
2326 2479 97
2326 3904 297
2327 4242 24
2327 2507 134
2331 2717 93
2331 2907 226
2332 4159 23
2332 2944 54
2333 3559 121
2333 2521 131
2334 3034 253
2334 4224 276
2334 2602 57
2336 2784 18
2336 2374 159
2336 3614 247
2337 4924 177
2337 2900 108
2337 4105 58
2338 4170 203
2340 3434 12
2340 3060 280
2340 4551 73
2340 4136 15
2340 3346 192
2341 3852 178
2341 3741 250
2342 2903 44
2342 3210 160
2342 4962 211
2342 4991 60
2342 2483 35
2343 4488 255
2343 4217 71
2343 2873 279
2343 3744 166
2344 3725 47
2345 2925 298
2345 2787 89
2345 3110 111
2345 4935 51
2346 3198 255
2346 3850 95
2347 4692 50
2348 3135 65
2348 4065 240
2348 3802 266
2348 4233 171
2349 3183 108
2349 4987 10
2349 3962 299
2350 2984 13
2351 3275 247
2351 4914 169
2351 2628 283
2352 3199 225
2353 3020 240
2354 2605 246
2354 2798 266
2354 4188 51
2355 4198 204
2355 4429 119
2356 3121 132
2356 4003 164
2356 2969 298
2356 4513 45
2356 3383 15
2356 4484 206
2356 4761 254
2357 3019 82
2357 4166 233
2357 4385 158
2359 4840 292
2359 4571 194
2360 4239 149
2360 4284 244
2361 4621 257
2361 2725 97
2361 3315 253
2362 3806 107
2362 3094 39
2362 3040 255
2364 3084 266
2364 4559 264
2364 3590 94
2364 4741 201
2365 3562 23
2365 3338 298
2365 2490 74
2367 3195 177
2368 4509 220
2368 4310 33
2369 2848 35
2369 2471 217
2370 3096 168
2371 2804 182
2371 2555 87
2371 2458 116
2371 4860 202
2372 3510 184
2372 4809 117
2372 2774 106
2373 3573 152
2373 3382 49
2373 3801 243
2374 2875 158
2374 3143 258
2374 3887 62
2375 4600 174
2375 4324 0
2375 3958 76
2375 3719 223
2376 4064 270
2376 4964 53
2377 3172 220
2377 3520 62
2378 4901 127
2378 4926 89
2378 3248 104
2378 4171 215
2379 2964 13
2379 3356 78
2379 4875 134
2379 3491 216
2380 3540 11
2381 3164 191
2381 4123 71
2381 2642 175
2381 4310 83
2382 4997 139
2382 3030 198
2382 2718 37
2383 3012 5
2383 2805 92
2383 3267 138
2384 2624 146
2384 3292 165
2385 4785 44
2385 2393 144
2385 2603 268
2386 2937 293
2386 3902 19
2387 4760 198
2387 4822 219
2388 2568 241
2388 2564 289
2388 4772 197
2388 4459 92
2389 4130 41
2389 3407 28
2390 4472 84
2390 3901 5
2391 2479 246
2392 3522 299
2393 3858 89
2393 2817 93
2393 2915 61
2394 2678 173
2395 4308 265
2395 3258 65
2396 4404 237
2397 4609 19
2399 3113 144
2399 4518 6
2400 2625 175
2400 3499 131
2401 4477 93
2401 2972 57
2403 2500 43
2403 2897 223
2403 3626 125
2403 3047 101
2404 3333 118
2404 3085 170
2404 3169 1
2404 4345 137
2405 4794 19
2405 3448 224
2405 3845 33
2405 4295 222
2405 3609 140
2406 2764 26
2406 3109 234
2406 4254 165
2407 2447 103
2407 4369 240
2407 4423 174
2407 2541 44
2408 2927 13
2408 2750 128
2408 2527 279
2410 3935 146
2410 4956 74
2410 2596 222
2411 2543 166
2411 4113 2
2411 4999 32
2411 4704 158
2411 3086 54
2412 3987 36
2412 3704 221
2412 2448 297
2412 4959 74
2412 2609 89
2413 4750 220
2414 2606 207
2414 2699 59
2417 3975 166
2417 4479 135
2418 3918 210
2418 2744 157
2419 2964 146
2420 2825 262
2420 3828 173
2421 4001 112
2421 3768 156
2421 2545 299
2421 4049 255
2422 3808 292
2422 3781 175
2423 3356 113
2423 4462 75
2423 4058 82
2423 4675 253
2424 4063 141
2424 2891 72
2424 3713 238
2424 2809 155
2425 3712 29
2426 4468 202
2426 3730 248
2426 4376 45
2426 3321 42
2426 4752 258
2427 2870 217
2428 4812 128
2428 4437 255
2429 2506 68
2429 3967 23
2429 3371 79
2430 2872 191
2431 2679 93
2431 2488 160
2433 4029 192
2433 2878 218
2433 3184 257
2433 3498 154
2434 2627 6
2434 4811 155
2434 4557 145
2434 3333 251
2435 4608 101
2435 3760 198
2436 4956 204
2437 4050 31
2437 3612 218
2437 2504 267
2437 2959 192
2438 4324 89
2438 3790 40
2438 3760 261
2439 3144 237
2439 2689 295
2439 2942 21
2440 3117 133
2440 4048 81
2441 2830 30
2442 3082 240
2444 3724 64
2444 2991 253
2445 3022 9
2446 3619 263
2446 3256 108
2447 2614 118
2447 3659 173
2447 4389 113
2448 3243 39
2449 3930 245
2449 3749 167
2449 4683 294
2449 2500 287
2450 3158 109
2451 3594 120
2451 3012 107
2451 3303 299
2451 2944 246
2451 2492 21
2452 3766 97
2452 4865 158
2452 3428 115
2452 3806 210
2453 3863 17
2453 3131 149
2454 3273 171
2456 4535 112
2456 3950 271
2458 3558 115
2458 3305 70
2458 3239 78
2459 2655 94
2460 3438 300
2460 3264 237
2460 3336 287
2460 3678 272
2460 4729 201
2461 4918 19
2461 4849 297
2462 4081 23
2463 3618 22
2463 2643 92
2463 4265 179
2464 3411 265
2465 3906 126
2465 4557 193
2465 4627 28
2466 3750 215
2466 4307 164
2467 3808 251
2467 2855 23
2468 2609 157
2468 3863 90
2470 2975 197
2471 3450 175
2471 3942 291
2471 3354 290
2471 2529 65
2471 3563 255
2472 3382 102
2473 4204 281
2473 3480 207
2474 2728 248
2474 4949 40
2474 3071 230
2475 2615 239
2476 2484 57
2476 3335 258
2476 4291 138
2477 4488 57
2480 3788 183
2480 3108 163
2481 3261 192
2482 3865 251
2483 3916 148
2484 3395 87
2484 4340 298
2484 3611 135
2484 4058 283
