10000 25000
5458 8802 199
5458 9673 220
5459 7112 6
5459 6720 121
5460 9869 147
5460 7341 15
5461 5684 100
5461 7625 34
5461 9698 196
5462 6584 255
5462 8517 225
5462 8527 40
5462 6151 133
5462 6983 16
5463 9767 276
5463 8128 70
5464 9547 80
5464 9065 267
5464 8922 243
5464 5800 76
5465 7403 265
5465 5503 152
5466 8981 264
5466 6588 201
5466 8212 33
5467 6505 299
5467 5536 94
5467 6054 182
5467 9066 200
5467 8749 63
5468 9080 11
5469 7652 252
5470 7924 99
5470 7830 5
5470 6978 218
5471 7103 110
5471 7791 81
5471 5833 168
5472 9160 257
5472 8196 258
5472 8322 79
5472 8921 31
5472 5881 287
5473 8819 229
5473 9104 43
5473 7159 115
5473 8222 100
5473 5818 259
5474 8121 87
5474 5563 190
5474 7865 250
5474 7621 254
5475 9735 273
5476 9229 63
5476 8938 162
5476 9402 207
5476 8290 230
5477 7132 77
5477 8603 270
5477 5551 286
5477 8813 224
5478 9345 55
5478 8272 134
5479 6205 243
5479 7243 291
5479 8393 172
5480 9242 162
5480 8500 211
5482 6844 235
5482 8250 80
5482 6613 15
5482 9924 196
5483 7556 68
5483 6249 70
5483 5515 208
5484 5650 50
5485 8056 63
5485 8553 167
5485 9566 269
5486 9654 84
5486 6455 273
5487 9900 227
5487 6010 93
5487 8842 278
5488 6580 296
5488 6718 97
5488 7291 116
5488 8205 220
5489 5651 37
5489 6786 179
5489 6700 186
5490 6802 289
5490 8853 194
5490 9756 68
5490 8007 40
5490 9376 158
5490 6243 256
5491 5643 129
5491 9531 72
5492 8270 157
5493 7581 53
5493 9920 84
5494 6753 122
5495 8460 63
5495 9421 133
5495 5619 260
5497 9192 276
5497 5855 205
5499 5609 102
5500 9968 126
5500 9986 165
5501 8029 285
5502 6314 281
5502 5751 76
5502 5873 25
5503 5847 171
5503 6571 110
5504 7922 16
5504 7384 221
5504 9623 9
5504 6430 169
5505 8496 179
5505 6378 112
5506 5689 138
5507 9774 92
5508 6711 288
5508 9045 175
5509 7925 259
5509 7258 199
5509 5652 265
5509 6759 267
5510 7028 148
5510 9220 295
5510 8496 81
5511 7992 162
5511 9066 17
5511 7113 277
5512 8235 292
5512 9695 115
5512 5855 51
5512 8049 95
5512 7839 112
5513 6122 193
5513 5652 21
5514 5973 290
5514 5622 184
5515 8909 102
5515 9561 145
5515 9824 109
5516 9849 86
5516 6325 204
5516 9326 206
5516 6750 18
5516 8652 161
5517 9375 262
5517 8276 154
5517 7782 19
5517 7821 289
5518 8504 168
5519 9803 182
5519 8431 147
5520 7619 95
5520 6668 238
5520 6222 7
5521 5807 53
5521 9655 212
5522 5838 151
5523 8009 105
5523 9796 156
5523 8614 191
5524 9447 134
5525 7263 2
5525 7304 171
5526 8705 135
5526 6665 135
5527 8274 69
5527 8305 82
5527 6040 32
5528 9987 148
5528 6739 204
5528 7644 294
5529 9400 229
5529 8250 194
5530 7304 56
5530 5635 274
5532 8515 107
5533 9291 117
5533 8049 123
5533 9955 165
5534 9234 122
5535 8789 282
5536 5909 116
5536 8007 194
5538 9307 133
5539 8717 91
5539 6170 168
5539 8393 42
5540 8091 198
5540 8502 296
5540 6214 107
5540 6181 224
5541 9859 246
5542 6849 95
5542 9601 207
5542 8383 223
5543 6015 293
5543 5850 110
5543 9420 8
5544 6585 195
5545 8333 180
5545 8815 19
5546 7476 193
5546 7607 235
5546 9797 28
5546 5984 103
5547 9729 98
5547 6434 295
5547 9087 216
5547 5961 1
5547 8375 23
5549 6811 21
5549 8225 232
5549 6099 194
5550 9632 216
5550 5921 95
5551 7073 2
5552 7656 17
5552 9735 181
5552 9125 180
5553 8971 94
5554 7985 169
5555 8223 131
5555 8007 21
5555 6355 219
5555 8253 94
5555 5698 51
5556 7489 267
5556 9485 157
5557 6801 273
5558 9652 14
5558 7615 60
5559 7298 101
5559 9265 142
5559 9371 29
5560 6320 191
5560 7464 224
5561 9423 82
5561 7397 20
5561 6025 136
5562 7355 195
5563 7327 66
5563 7433 221
5564 6624 143
5564 8102 235
5564 5976 209
5565 7966 132
5565 7813 13
5565 6785 268
5566 8664 64
5567 9349 70
5567 9440 3
5567 9633 155
5568 7287 252
5568 7908 25
5568 8327 26
5568 8255 77
5569 7100 91
5569 9172 3
5569 5641 59
5569 9369 42
5569 6489 244
5570 6423 184
5570 6801 104
5570 9943 79
5571 6431 106
5572 7702 111
5572 6001 118
5572 9858 182
5572 6054 181
5573 5768 52
5573 8144 197
5573 8351 61
5574 9480 41
5574 6882 195
5574 7533 80
5574 6528 187
5574 7948 176
5574 5656 225
5575 6504 242
5575 9441 105
5575 7771 154
5575 9023 104
5576 8023 73
5576 5840 69
5576 5980 271
5577 9732 85
5577 8528 264
5577 8117 297
5578 7673 113
5578 8630 261
5578 7472 17
5579 6199 281
5579 5969 51
5580 5833 192
5580 6017 140
5580 9032 112
5581 7426 42
5581 7490 159
5581 7033 220
5582 8702 139
5582 5788 288
5582 8416 246
5582 8276 117
5582 7818 249
5583 5654 103
5583 6307 166
5583 6502 119
5584 7014 172
5584 7629 268
5584 8478 106
5584 9962 91
5585 8240 52
5586 5927 155
5586 8237 274
5586 9994 164
5588 8899 149
5588 9347 256
5589 5974 135
5589 6291 219
5589 6099 165
5589 8740 73
5591 5939 241
5591 8578 7
5591 9378 271
5591 8903 217
5591 8416 140
5591 7563 148
5592 7182 5
5593 6487 278
5594 9743 103
5594 7559 170
5594 5919 269
5595 6676 26
5595 9867 264
5596 9371 96
5596 9658 63
5596 7207 122
5597 6399 249
5597 9800 2
5597 6615 228
5598 7152 183
5598 6618 127
5598 9382 268
5599 7968 197
5599 8346 135
5600 7303 167
5600 6126 104
5600 9935 246
5601 6317 123
5601 6970 13
5602 7294 152
5602 8857 217
5602 7487 127
5602 9772 143
5602 6765 62
5603 5882 261
5603 6355 206
5603 8492 91
5603 6800 15
5604 8693 278
5604 7559 8
5604 8584 152
5604 6140 124
5605 6054 37
5605 8604 117
5605 8799 63
5606 7060 189
5606 8158 16
5607 6821 225
5609 8199 151
5610 7105 270
5610 8211 165
5610 9052 266
5611 8342 38
5611 7909 209
5612 7011 258
5612 7839 55
5613 7959 76
5613 6632 192
5614 7905 131
5614 9118 146
5615 9140 52
5615 8629 207
5615 9466 181
5616 9606 175
5616 9982 214
5616 8642 151
5617 9973 75
5617 9420 268
5617 7097 199
5617 8926 109
5618 6548 192
5619 8846 191
5619 7083 278
5620 8126 223
5621 9879 131
5621 6764 274
5621 5952 160
5621 8864 216
5621 8347 100
5622 7099 196
5622 6802 12
5622 9347 40
5623 6601 101
5624 7107 90
5624 6353 141
5624 9549 4
5624 9976 154
5625 9724 92
5625 8774 240
5626 6428 4
5626 8858 225
5626 8991 216
5627 7027 188
5627 5697 293
5627 8686 263
5627 8259 215
5628 9439 290
5629 6524 34
5629 6343 100
5629 8823 162
5630 7404 45
5630 7344 146
5631 9636 28
5631 7237 277
5632 7491 73
5632 6991 120
5632 7933 94
5632 6513 225
5633 6434 99
5633 8813 260
5633 6623 60
5633 7376 72
5633 6802 269
5634 8188 134
5634 8097 5
5635 7850 192
5635 6697 62
5636 6545 149
5636 6952 219
5636 7206 177
5636 9854 120
5637 7556 290
5637 5711 281
5637 8234 35
5637 7379 135
5638 6030 249
5638 6460 263
5638 9129 8
5641 8816 245
5642 8748 137
5643 6150 82
5643 5985 93
5644 8105 108
5645 8739 143
5645 7095 285
5645 7718 82
5648 9663 294
5650 7055 276
5650 6940 122
5651 5694 171
5652 7669 246
5653 9293 41
5654 9905 165
5656 9604 254
5657 7912 27
5658 7927 130
5658 7322 92
5658 8092 219
5659 5702 153
5659 9428 165
5660 7424 175
5660 7548 197
5661 9186 238
5662 7655 201
5662 6663 64
5663 8403 118
5663 7196 19
5663 5703 78
5663 6867 144
5663 6179 69
5664 7561 52
5664 7938 84
5664 7948 130
5665 9279 53
5666 6800 254
5667 6657 144
5668 8728 299
5668 6331 259
5669 6952 280
5670 9356 171
5670 6664 262
5670 8051 59
5671 9093 124
5672 7512 168
5672 8079 300
5673 7407 275
5673 6410 157
5674 9978 212
5674 7207 176
5675 7701 103
5675 8986 70
5676 9576 70
5676 7678 85
5677 7420 141
5677 8794 271
5678 6695 191
5678 6521 204
5678 8379 249
5678 9358 272
5678 7044 154
5679 6830 14
5679 6439 228
5680 7986 21
5680 7552 163
5681 6771 172
5681 9231 223
5683 9403 100
5683 9187 11
5683 5979 36
5684 6278 62
5685 6340 297
5686 6567 184
5686 9460 49
5686 8818 46
5687 8838 243
5687 8375 72
5687 8539 30
5688 9116 54
5688 8183 203
5688 6472 66
5688 7119 189
5690 8071 133
5690 7245 96
5691 9961 57
5691 7254 18
5692 7209 192
5692 7527 101
5692 7463 115
5692 8202 216
5693 7099 270
5693 7174 12
5693 8128 179
5694 6321 199
5694 9235 12
5695 9289 261
5695 9363 247
5695 7173 108
5695 7230 80
5696 8810 261
5696 5888 261
5697 7162 232
5697 6445 212
5698 9663 257
5698 9054 7
5698 8280 193
5698 6201 258
5699 6488 27
5700 8738 13
5700 6392 47
5700 9657 126
5701 9492 150
5701 6928 94
5701 7910 196
5702 6005 110
5702 8155 215
5703 9945 211
5704 6067 230
5704 6718 37
5704 8557 213
5705 8187 92
5705 8839 37
5705 8497 36
5706 9057 113
5706 7112 123
5706 8284 292
5707 7785 130
5707 8273 102
5707 6781 20
5707 5960 183
5708 6018 116
5708 8887 15
5709 5710 260
5710 9732 237
5710 9577 159
5710 9524 280
5710 8134 0
5711 9055 222
5711 9238 225
5712 9799 289
5712 9722 299
5712 6017 189
5712 6594 149
5712 5942 155
5713 8931 176
5713 8437 140
5715 9023 2
5716 6950 165
5718 6397 125
5718 7340 66
5718 6007 286
5718 6594 233
5719 7371 198
5719 7244 65
5719 8557 200
5720 6142 111
5721 6213 184
5721 8241 23
5722 8465 140
5723 6535 152
5723 8477 296
5723 7547 69
5723 7716 67
5723 7202 99
5723 7399 291
5724 7059 66
5724 8429 51
5725 9678 196
5725 9938 119
5725 9548 234
5725 6462 104
5726 7660 143
5726 5807 36
5727 8552 290
5729 8440 210
5729 9997 115
5729 8013 38
5729 8179 37
5729 9013 162
5729 8702 13
5730 9886 46
5730 7139 32
5731 7447 256
5731 9467 65
5733 7556 45
5734 8180 155
5734 7735 123
5735 9960 50
5735 7384 212
5735 7044 62
5736 7139 119
5736 6108 299
5737 6088 201
5737 7507 263
5737 6744 217
5738 6215 49
5738 9113 50
5738 8396 256
5739 9429 84
5739 8780 33
5740 9580 23
5740 7526 107
5740 9449 289
5741 6596 154
5742 6533 88
5742 9148 294
5742 8310 46
5743 7724 168
5743 8444 5
5744 6901 257
5746 9996 271
5746 9954 201
5746 9681 298
5747 6801 270
5747 6962 28
5747 8567 150
5747 8781 161
5748 8335 295
5750 9960 119
5750 7320 105
5751 9945 4
5751 7496 13
5752 9315 161
5752 9672 157
5752 7808 261
5753 7244 190
5753 6478 217
5753 9655 94
5754 6620 42
5754 7443 300
5755 9193 84
5755 8516 220
5755 7891 115
5758 6816 171
5759 6853 69
5759 6775 47
5759 9486 116
5760 8480 131
5761 5821 98
5761 6482 215
5761 6458 220
5762 8923 12
5763 7967 36
5763 6424 227
5764 6737 218
5765 9553 265
5765 9974 174
5765 9498 60
5766 7970 65
5767 8252 215
5767 8390 249
5767 7524 182
5768 9885 194
5768 8409 142
5768 9185 38
5769 7795 125
5769 8683 84
5769 5886 276
5769 6345 115
5769 6725 85
5770 8938 56
5772 7979 71
5773 7734 99
5774 6625 10
5775 9465 143
5775 6670 58
5776 9601 119
5776 7781 180
5776 7754 188
5778 7544 136
5778 6261 139
5778 9593 63
5779 8589 105
5780 7971 236
5780 9782 228
5781 6711 136
5781 5844 74
5781 5936 274
5782 9718 94
5783 9855 170
5784 7980 50
5784 5876 62
5784 8003 292
5784 9837 208
5785 7940 99
5785 6630 233
5785 8603 126
5786 8744 223
5786 8627 152
5787 8511 114
5788 8068 266
5788 9505 131
5789 6746 154
5789 9774 216
5790 9894 15
5790 8967 225
5790 7449 32
5790 5830 271
5790 8553 98
5792 9282 243
5792 8425 179
5792 8689 191
5792 8412 226
5793 8115 30
5793 7208 295
5793 6400 97
5794 7328 130
5795 9007 182
5795 8447 273
5796 8842 231
5796 8402 142
5796 6881 2
5796 9170 177
5797 6177 154
5798 8788 122
5798 9412 267
5799 6364 236
5800 8365 23
5800 6893 260
5800 8430 1
5801 7236 208
5802 9503 130
5802 8249 133
5802 9645 263
5802 6280 35
5803 9082 62
5803 6986 26
5805 9165 256
5806 7892 139
5806 8856 276
5806 8240 211
5808 9717 236
5808 5958 173
5809 6383 5
5809 9721 96
5809 8380 237
5810 9306 259
5810 8364 131
5810 8890 91
5811 6891 123
5813 6489 265
5814 8761 67
5815 6525 18
5815 8206 65
5816 9368 81
5816 7068 133
5816 9911 236
5817 6759 62
5818 7061 54
5818 6583 246
5818 7427 240
5818 8034 246
5819 9868 183
5819 9775 222
5819 8858 101
5819 7391 220
5820 9386 73
5820 6077 1
5821 7871 136
5823 8213 37
5825 8686 283
5825 9693 56
5826 8337 47
5826 8585 265
5826 8225 269
5826 9472 194
5828 9160 224
5828 6716 201
5828 8883 44
5829 8098 4
5829 9580 215
5829 9610 250
5830 8133 18
5830 9714 210
5830 7802 242
5831 9968 62
5831 6960 137
5831 6014 22
5832 5876 38
5832 9019 12
5833 7892 266
5833 6245 235
5834 6731 113
5834 6200 239
5834 6354 66
5834 6193 44
5834 9159 233
5834 6157 82
5834 8442 254
5835 6454 212
5835 8478 193
5835 6969 174
5835 6102 82
5838 8232 218
5838 8154 158
5838 9783 82
5839 7633 275
5839 6574 33
5839 7672 217
5840 9546 57
5840 9378 169
5841 9344 202
5841 6700 2
5841 7788 131
5843 7194 110
5843 6157 22
5843 7996 27
5843 7821 141
5844 9502 249
5844 6692 91
5844 9707 45
5844 9504 26
5846 8689 127
5847 7597 187
5847 6534 115
5847 8547 69
5847 7700 48
5847 7949 185
5847 8967 123
5848 5932 81
5848 7389 167
5849 5985 255
5850 9584 41
5850 9333 88
5851 9010 124
5851 7302 107
5851 6287 164
5852 7614 141
5852 8181 264
5852 7776 9
5853 6401 190
5853 8541 227
5854 6936 134
5854 6770 284
5854 9380 184
5855 8174 242
5855 9976 205
5855 6059 233
5856 8648 277
5856 9057 166
5856 8446 3
5857 8961 38
5857 9866 227
5857 8017 79
5858 7512 218
5858 9336 275
5858 9470 226
5859 9985 178
5859 7662 155
5860 7959 273
5860 7796 172
5861 8408 76
5862 8706 127
5863 8127 15
5863 6849 233
5863 8059 101
5864 6423 109
5864 7217 6
5864 8507 115
5865 5949 86
5866 9067 208
5866 9577 119
5867 8071 137
5867 8966 218
5867 9036 63
5868 9713 190
5868 7359 71
5869 8658 200
5869 6657 85
5869 9979 206
5869 9662 71
5870 8790 103
5870 9217 276
5871 9840 254
5872 8514 130
5872 7312 144
5873 9778 13
5873 7395 76
5873 8730 90
5874 7071 18
5876 6641 291
5876 7204 239
5877 7492 34
5877 9864 277
5877 8644 110
5878 7483 262
5879 5899 160
5879 8819 207
5879 9220 195
5879 6067 244
5880 6166 122
5880 7201 43
5882 6311 299
5884 7351 120
5884 6223 236
5884 8186 127
5884 8075 39
5884 8689 204
5884 7176 272
5884 9693 88
5884 8167 90
5885 7847 226
5885 8971 129
5885 7432 159
5886 8483 237
5887 6175 160
5887 8722 168
5887 9991 182
5888 7155 88
5889 7443 222
5889 5935 236
5889 8467 216
5889 8300 143
5890 6556 205
5890 6378 75
5890 7713 273
5890 9734 159
5890 8352 292
5891 8138 94
5892 7294 39
5893 8172 22
5894 7417 94
5895 8872 273
5896 9170 83
5897 9174 61
5897 6790 269
5897 6132 233
5897 7563 41
5898 8421 138
5898 9160 121
5900 9881 82
5900 8721 261
5900 6049 73
5900 8467 234
5900 7900 262
5901 6265 221
5901 6672 268
5902 8994 132
5902 7403 91
5902 8452 68
5903 7828 5
5904 7028 175
5904 8315 14
5905 6365 270
5905 6024 241
5905 6393 42
5905 8930 161
5905 6460 295
5906 6592 254
5907 9735 227
5907 6537 50
5907 7804 32
5908 7787 283
5908 9732 141
5909 5953 231
5909 8683 245
5909 8622 161
5909 8023 66
5910 6778 133
5910 9385 257
5910 7114 68
5911 7263 89
5911 7496 180
5911 9868 259
5911 6183 243
5912 9989 156
5913 8055 234
5913 9497 93
5913 6790 210
5914 7886 300
5914 8308 61
5914 6891 140
5915 8560 183
5916 6900 264
5916 7200 230
5916 8751 12
5917 6780 45
5917 9347 72
5917 6277 248
5918 7106 85
5918 7150 85
5920 7011 283
5920 7163 237
5921 7833 220
5921 8855 43
5921 9811 182
5921 6448 103
5921 6292 201
5921 8995 237
5922 9856 182
5922 8829 105
5923 7003 238
5924 6477 130
5924 9027 199
5924 9069 68
5924 6650 103
5924 9569 45
5924 9650 110
5925 6678 90
5926 7719 176
5927 9698 153
5927 9745 248
5927 9036 67
5928 6905 187
5928 6775 177
5930 9156 283
5930 7368 31
5930 6377 23
5931 5991 214
5932 8329 292
5932 8896 66
5932 9998 100
5933 6875 46
5934 9855 266
5934 9243 298
5934 7892 100
5934 9277 57
5935 6343 137
5936 8660 193
5936 9935 160
5937 8521 299
5937 7071 102
5938 7809 72
5938 6162 293
5938 9748 194
5939 8981 102
5939 8058 1
5939 8575 139
5940 6344 95
5940 9431 49
5941 6813 143
5941 6673 194
5942 8607 299
5942 9258 190
5943 8976 270
5943 7701 155
5943 6309 140
5943 8699 15
5944 7187 91
5944 6208 192
5944 9947 199
5945 5983 8
5945 7594 231
5945 9515 54
5945 6848 241
5946 8915 112
5947 8945 113
5948 6830 60
5949 9513 165
5949 9681 194
5949 6598 152
5952 9393 273
5952 6752 114
5952 8297 165
5952 8381 289
5953 9673 82
5953 7570 83
5954 9513 287
5955 9771 130
5955 9319 84
5956 8476 135
5957 6388 265
5957 6420 210
5958 8974 261
5959 6395 231
5959 5997 216
5960 6495 214
5960 9241 90
5960 9574 247
5961 6543 242
5961 8461 96
5962 6418 67
5962 7758 17
5962 7234 71
5963 7289 151
5963 7189 50
5963 6420 96
5964 9809 248
5965 7610 170
5965 6401 195
5965 9849 48
5966 7499 123
5966 6113 208
5967 8420 255
5968 8402 9
5968 9331 38
5969 6857 18
5970 7062 257
5970 7330 277
5970 7287 87
5970 6122 212
5971 5990 98
5972 9084 78
5973 9278 141
5974 8275 49
5974 9378 290
5974 8752 213
5975 7715 90
5977 9803 280
5977 6985 77
5977 9594 179
5978 7366 143
5978 9064 45
5978 6483 118
5979 6543 72
5979 8789 117
5979 8831 109
5980 6207 164
5980 7985 8
5980 7843 231
5983 6525 291
5983 8102 251
5983 9450 258
5984 6433 156
5985 6647 116
5986 6227 40
5988 8573 202
5990 9649 186
5990 7883 155
5991 7963 168
5991 6637 162
5992 7728 278
5992 8204 99
5993 9143 137
5994 8138 108
5994 9166 124
5994 9316 202
5996 9701 113
5997 7966 194
5997 8637 240
5997 7864 134
5997 7910 277
5998 7232 168
5999 8755 152
5999 8174 299
6000 7509 293
6000 8155 133
6001 8511 148
6001 9451 165
6003 7373 7
6003 8593 46
6004 7681 190
6004 9525 263
6005 9474 211
6006 8734 135
6006 7533 76
6006 6257 238
6006 6844 137
6007 8901 53
6008 9240 265
6010 7357 102
6011 8324 12
6011 9974 240
6011 9541 119
6011 9295 194
6011 9489 261
6012 9625 34
6012 9644 95
6014 7972 246
6014 9310 216
6014 8119 290
6014 8120 179
6014 6786 215
6014 8680 35
6015 8012 109
6015 8673 263
6015 7701 161
6015 9849 192
6016 9917 17
6016 8576 84
6016 9051 169
6016 9725 297
6016 6424 94
6018 8345 69
6018 7520 97
6019 6362 53
6019 8471 145
6020 8095 43
6020 8639 240
6020 9068 19
6020 8914 44
6020 6886 280
6021 6459 179
6021 7596 96
6022 8433 247
6022 9584 162
6023 9613 150
6023 6739 145
6024 8056 150
6025 6553 168
6026 7973 20
6026 8612 113
6028 7079 72
6029 8132 45
6030 6637 261
6030 8148 28
6031 8085 230
6032 9145 168
6033 7953 185
6033 6856 215
6034 6218 175
6034 7075 179
6034 6853 109
6035 6820 273
6036 7187 24
6036 7656 4
6036 9827 54
6036 6618 159
6038 6567 189
6038 6459 160
6038 9366 179
6039 8923 103
6040 6880 156
6040 6668 230
6042 9752 265
6042 7794 275
6042 8393 45
6043 6661 49
6043 9062 136
6043 7612 211
6044 6508 189
6045 7117 167
6045 8365 118
6046 6674 1
6046 7064 295
6046 6224 198
6046 8666 12
6047 6052 145
6047 9765 182
6048 7494 278
6049 9952 267
6050 8996 30
6050 6660 23
6051 6118 101
6051 7231 50
6051 9919 15
6052 9962 280
6052 7499 55
6053 9400 5
6053 6059 236
6054 7664 158
6054 6519 277
6055 7267 67
6055 6862 296
6057 8583 178
6057 6562 243
6057 6372 63
6057 8695 213
6058 6676 206
6058 8281 46
6058 7242 77
6058 9689 52
6058 6238 90
6059 6888 182
6059 9706 225
6061 7915 223
6061 8773 117
6061 6292 8
6061 6503 270
6061 8459 9
6062 7976 217
6063 8835 216
6064 6158 205
6065 6638 126
6065 9925 184
6065 6955 103
6065 6439 208
6066 7439 122
6067 7145 134
6067 6423 211
6067 9715 299
6067 8653 148
6067 7679 142
6069 7449 271
6069 8147 297
6069 8322 268
6069 9687 174
6070 6948 229
6070 9825 68
6070 7947 233
6070 9914 284
6071 6826 56
6072 8862 51
6072 6392 219
6072 6516 279
6073 9386 33
6074 8518 51
6074 9528 104
6074 8862 191
6074 8875 151
6074 8679 164
6076 9474 65
6076 6473 98
6076 6872 269
6076 9340 245
6077 7065 213
6077 8097 241
6078 8029 98
6079 8518 67
6080 9865 40
6080 8390 110
6081 7212 239
6081 7911 36
6082 6662 212
6082 8185 69
6083 6870 232
6083 9112 30
6083 8786 247
6084 7357 48
6085 7217 104
6085 9210 54
6085 6639 269
6086 9246 179
6087 8892 182
6087 6985 128
6088 8395 156
6089 9586 224
6090 9341 225
6091 6751 206
6092 7365 291
6092 7518 132
6093 8431 164
6094 7544 152
6094 7274 124
6094 8030 21
6095 6507 19
6095 7485 29
6096 7558 219
6096 8130 128
6097 9465 116
6097 9350 137
6097 7031 61
6097 6201 125
6098 8197 192
6098 6791 214
6098 6829 228
6099 7816 249
6100 9910 300
6100 7296 213
6100 9962 20
6103 7034 191
6103 7899 159
6103 6701 230
6104 8832 37
6105 8119 288
6105 7375 288
6106 8689 96
6106 7464 38
6106 7831 163
6106 9269 99
6107 6213 47
6108 7295 216
6108 7199 109
6108 6641 297
6109 6631 36
6110 7894 266
6110 8628 235
6111 9200 222
6111 6179 29
6111 8556 205
6111 7630 252
6112 7683 157
6113 7173 193
6114 9098 120
6114 8618 236
6114 6447 155
6117 8483 145
6117 8949 161
6117 9865 293
6118 9695 206
6118 9585 47
6118 6281 293
6118 7627 252
6122 9824 270
6123 6238 2
6123 8784 71
6125 9932 67
6125 7098 118
6125 7117 155
6126 8614 87
6126 6915 255
6127 9911 110
6128 8256 134
6129 8766 69
6130 7332 224
6130 9685 128
6132 6554 279
6132 6465 79
6133 9291 171
6133 7327 248
6133 9192 57
6133 9046 183
6134 6762 34
6134 9597 228
6134 9372 205
6135 6780 292
6136 8105 253
6136 9969 74
6136 9816 133
6137 7619 230
6137 8940 185
6138 9190 118
6138 7203 152
6139 9610 145
6139 9150 165
6141 7843 42
6142 9368 142
6143 7846 48
6143 9469 199
6143 7208 56
6143 8995 264
6144 6473 21
6146 7828 272
6147 8652 187
6149 9759 67
6150 7997 4
6150 9974 282
6150 7229 109
6150 6475 83
6152 9578 28
6152 7912 112
6153 7622 93
6153 8764 290
6153 8302 25
6154 7000 170
6154 6976 208
6154 8083 165
6154 7399 290
6154 6714 177
6155 6365 21
6155 6680 192
6156 8539 28
6156 6283 273
6156 9699 91
6157 8942 274
6157 7690 283
6158 8204 291
6159 6282 33
6160 9604 60
6160 9999 229
6160 9838 112
6161 9742 162
6161 9322 281
6162 6439 19
6163 8022 150
6163 6188 180
6163 6402 40
6163 6342 174
6165 9827 280
6165 9620 112
6166 6391 175
6167 8178 150
6167 8615 207
6167 7720 132
6168 7572 291
6168 7487 96
6169 7081 202
6169 8433 164
6170 8727 2
6171 8516 9
6171 7057 287
6172 9537 10
6172 7464 256
6172 9113 189
6173 8672 103
6174 8630 72
6174 6558 141
6175 7483 111
6175 9815 161
6176 6814 131
6176 7705 9
6176 9713 268
6177 8084 90
6177 7634 208
6178 7441 232
6178 6184 166
6178 8236 71
6179 8330 270
6179 7079 220
6180 9461 16
6182 6261 121
6183 9048 89
6183 7295 52
6183 6272 250
6185 7940 48
6186 8083 274
6186 9679 75
6186 9769 21
6187 7454 109
6187 6195 15
6187 6801 299
6188 6881 26
6189 9731 185
6189 8191 111
6189 8561 42
6191 6679 256
6191 8425 291
6192 9743 68
6192 8235 98
6192 7729 16
6193 9394 62
6194 8562 25
6194 6346 299
6196 9053 178
6196 8410 119
6197 7928 89
6197 8122 267
6198 9971 151
6200 6284 201
6200 7196 181
6201 7775 132
6201 9643 21
6202 7265 198
6203 9003 87
6203 8480 106
6203 9390 31
6204 7767 113
6204 9086 232
6204 7788 143
6205 7698 184
6206 8676 58
6206 7373 176
6206 8519 203
6207 7417 50
6208 7662 43
6209 8650 47
6209 9423 198
6209 8673 90
6209 7215 109
6209 6589 191
6209 7589 299
6210 7145 195
6210 9451 163
6211 8797 173
6211 8072 259
6212 7283 52
6212 8272 238
6213 6369 129
6213 7695 133
6213 9078 86
6213 6770 90
6214 9943 103
6215 7188 150
6215 6315 202
6217 8808 69
6217 6819 186
6218 6405 75
6218 9009 88
6219 9066 234
6219 8892 224
6220 9844 70
6220 8832 20
6220 9154 157
6222 6469 214
6222 9665 179
6222 7788 6
6225 9092 283
6225 9952 120
6225 7807 183
6226 8861 264
6226 6815 186
6227 8196 59
6227 9321 234
6227 9101 117
6228 7900 236
6229 7693 239
6230 8159 162
6230 8147 16
6231 6558 262
6231 9402 124
6231 9540 0
6232 6334 97
6232 6252 188
6232 6793 195
6232 8748 143
6233 8496 86
6233 9715 204
6234 8614 233
6235 7381 154
6237 7529 30
6238 8152 100
6238 6526 68
6239 9661 49
6239 8233 155
6239 6703 131
6240 7564 47
6240 6697 206
6241 6497 29
6241 8682 153
6241 7968 125
6242 8496 248
6242 9062 114
6242 9904 251
6242 7863 136
6242 8134 263
6243 6931 29
6245 9390 223
6245 9518 139
6246 6853 13
6247 8465 95
6247 9077 64
6247 6508 262
6247 7703 127
6248 8396 9
6248 6602 136
6249 7426 139
6249 9064 139
6249 8886 278
6250 6898 231
6250 8057 169
6251 9660 185
6252 9892 245
6252 8553 209
6253 8925 101
6254 7552 30
6255 8370 116
6255 9187 31
6256 8504 233
6256 7768 16
6256 7671 199
6256 9184 185
6257 7006 300
6258 9528 236
6258 9997 168
6258 6529 78
6259 9305 140
6259 9629 283
6259 9961 27
6261 9778 32
6262 9919 233
6262 8527 173
6263 6380 238
6263 9430 22
6265 7696 122
6265 8767 121
6265 8584 22
6265 9456 248
6267 8969 28
6267 6890 192
6267 7433 222
6268 9369 230
6268 6482 45
6268 9942 104
6269 6835 11
6270 6434 15
6271 8387 271
6271 9325 244
6271 8578 144
6272 6686 151
6272 9011 9
6272 7842 194
6273 6875 7
6273 7600 170
6274 7807 195
6274 6997 167
6274 7606 88
6275 8581 60
6275 9013 57
6276 7057 247
6276 9532 281
6277 8907 172
6279 6966 121
6279 8812 116
6280 8377 276
6282 8518 105
6283 8863 243
6283 7313 249
6285 8618 40
6286 6428 136
6286 7198 102
6287 7515 150
6287 8774 1
6288 9784 106
6288 9959 268
6289 6358 92
6290 7193 153
6291 7726 191
6292 8438 68
6292 9042 125
6292 9727 132
6293 9350 180
6293 8084 34
6293 7139 259
6294 7790 204
6294 6802 39
6294 8257 73
6295 8312 116
6295 6683 185
6295 6323 117
